num_nodes,num_colors,edge_prob,num_samples,Algorithm,SHD,CHD
20,10,0.6,500,DP Greedy,168,12
20,10,0.6,100,DP Greedy,131,12
20,2,0.6,1000,DP Greedy,187,15
20,2,0.6,500,DP Greedy,165,15
20,2,0.6,100,DP Greedy,134,14
20,10,0.4,1000,DP Greedy,94,11
20,10,0.4,500,DP Greedy,65,9
20,10,0.4,100,DP Greedy,61,8
20,2,0.4,1000,DP Greedy,158,16
20,2,0.4,500,DP Greedy,114,17
20,2,0.4,100,DP Greedy,94,12
20,10,0.2,1000,DP Greedy,14,8
20,10,0.2,500,DP Greedy,6,10
20,10,0.2,100,DP Greedy,19,12
20,2,0.2,1000,DP Greedy,13,10
20,2,0.2,500,DP Greedy,27,9
20,2,0.2,100,DP Greedy,28,10
8,4,0.8,1000,DP Greedy,20,4
8,4,0.8,500,DP Greedy,18,4
8,4,0.8,100,DP Greedy,19,4
8,2,0.8,1000,DP Greedy,25,4
8,2,0.8,500,DP Greedy,30,5
8,2,0.8,100,DP Greedy,26,4
8,4,0.6,1000,DP Greedy,19,3
8,4,0.6,500,DP Greedy,11,4
8,4,0.6,100,DP Greedy,15,3
8,2,0.6,1000,DP Greedy,14,5
8,2,0.6,500,DP Greedy,13,4
8,2,0.6,100,DP Greedy,5,2
8,4,0.4,1000,DP Greedy,0,1
8,4,0.4,500,DP Greedy,0,2
8,4,0.4,100,DP Greedy,4,3
8,2,0.4,1000,DP Greedy,1,0
8,2,0.4,500,DP Greedy,0,0
8,2,0.4,100,DP Greedy,7,3
8,4,0.2,1000,DP Greedy,5,2
8,4,0.2,500,DP Greedy,0,0
8,4,0.2,100,DP Greedy,12,2
8,2,0.2,1000,DP Greedy,0,0
8,2,0.2,500,DP Greedy,0,0
8,2,0.2,100,DP Greedy,6,2
5,2,0.8,1000,DP Greedy,0,0
5,2,0.8,500,DP Greedy,0,0
5,2,0.8,100,DP Greedy,0,1
5,2,0.8,1000,DP Greedy,11,1
5,2,0.8,500,DP Greedy,5,1
5,2,0.8,100,DP Greedy,8,2
5,2,0.6,1000,DP Greedy,1,0
5,2,0.6,500,DP Greedy,2,0
5,2,0.6,100,DP Greedy,1,1
5,2,0.6,1000,DP Greedy,1,1
5,2,0.6,500,DP Greedy,2,2
5,2,0.6,100,DP Greedy,0,2
5,2,0.4,1000,DP Greedy,0,0
5,2,0.4,500,DP Greedy,2,0
5,2,0.4,100,DP Greedy,1,0
5,2,0.4,1000,DP Greedy,2,1
5,2,0.4,500,DP Greedy,2,2
5,2,0.4,100,DP Greedy,2,1
5,2,0.2,1000,DP Greedy,0,0
5,2,0.2,500,DP Greedy,0,0
5,2,0.2,100,DP Greedy,0,0
5,2,0.2,1000,DP Greedy,0,0
5,2,0.2,500,DP Greedy,0,0
5,2,0.2,100,DP Greedy,0,0
20,10,0.8,1000,DP Greedy,198,9
20,10,0.8,500,DP Greedy,190,10
20,10,0.8,100,DP Greedy,132,10
20,2,0.8,1000,DP Greedy,185,14
20,2,0.8,500,DP Greedy,199,15
20,2,0.8,100,DP Greedy,177,14
20,10,0.6,1000,DP Greedy,119,9
20,10,0.6,500,DP Greedy,126,9
20,10,0.6,100,DP Greedy,147,11
20,2,0.6,1000,DP Greedy,134,16
20,2,0.6,500,DP Greedy,148,16
20,2,0.6,100,DP Greedy,129,15
20,10,0.4,1000,DP Greedy,116,9
20,10,0.4,500,DP Greedy,84,11
20,10,0.4,100,DP Greedy,101,13
20,2,0.4,1000,DP Greedy,104,14
20,2,0.4,500,DP Greedy,80,14
20,2,0.4,100,DP Greedy,72,11
20,10,0.2,1000,DP Greedy,107,10
20,10,0.2,500,DP Greedy,38,10
20,10,0.2,100,DP Greedy,47,9
20,2,0.2,1000,DP Greedy,28,4
20,2,0.2,500,DP Greedy,51,12
20,2,0.2,100,DP Greedy,39,6
8,4,0.8,1000,DP Greedy,22,3
8,4,0.8,500,DP Greedy,17,3
8,4,0.8,100,DP Greedy,37,2
8,2,0.8,1000,DP Greedy,20,5
8,2,0.8,500,DP Greedy,26,4
8,2,0.8,100,DP Greedy,15,1
8,4,0.6,1000,DP Greedy,0,0
8,4,0.6,500,DP Greedy,4,3
8,4,0.6,100,DP Greedy,9,3
8,2,0.6,1000,DP Greedy,10,4
8,2,0.6,500,DP Greedy,7,2
8,2,0.6,100,DP Greedy,10,2
8,4,0.4,1000,DP Greedy,0,1
8,4,0.4,500,DP Greedy,0,1
8,4,0.4,100,DP Greedy,7,3
8,2,0.4,1000,DP Greedy,6,3
8,2,0.4,500,DP Greedy,6,5
8,2,0.4,100,DP Greedy,7,3
8,4,0.2,1000,DP Greedy,5,3
8,4,0.2,500,DP Greedy,0,1
8,4,0.2,100,DP Greedy,0,3
8,2,0.2,1000,DP Greedy,0,1
8,2,0.2,500,DP Greedy,0,1
8,2,0.2,100,DP Greedy,6,3
5,2,0.8,1000,DP Greedy,0,0
5,2,0.8,500,DP Greedy,3,2
5,2,0.8,100,DP Greedy,3,2
5,2,0.8,1000,DP Greedy,15,3
5,2,0.8,500,DP Greedy,0,0
5,2,0.8,100,DP Greedy,4,3
5,2,0.6,1000,DP Greedy,3,1
5,2,0.6,500,DP Greedy,0,0
5,2,0.6,100,DP Greedy,0,0
5,2,0.6,1000,DP Greedy,0,0
5,2,0.6,500,DP Greedy,0,2
5,2,0.6,100,DP Greedy,0,2
5,2,0.4,1000,DP Greedy,0,0
5,2,0.4,500,DP Greedy,0,0
5,2,0.4,100,DP Greedy,6,2
5,2,0.4,1000,DP Greedy,0,0
5,2,0.4,500,DP Greedy,2,1
5,2,0.4,100,DP Greedy,0,0
5,2,0.2,1000,DP Greedy,0,0
5,2,0.2,500,DP Greedy,0,0
5,2,0.2,100,DP Greedy,0,0
5,2,0.2,1000,DP Greedy,0,0
5,2,0.2,500,DP Greedy,0,0
5,2,0.2,100,DP Greedy,1,0
20,10,0.8,1000,DP Greedy,183,12
20,10,0.8,500,DP Greedy,159,12
20,10,0.8,100,DP Greedy,179,12
20,2,0.8,1000,DP Greedy,196,14
20,2,0.8,500,DP Greedy,177,15
20,2,0.8,100,DP Greedy,185,15
20,10,0.6,1000,DP Greedy,177,10
20,10,0.6,500,DP Greedy,142,11
20,10,0.6,100,DP Greedy,131,12
20,2,0.6,1000,DP Greedy,180,16
20,2,0.6,500,DP Greedy,152,14
20,2,0.6,100,DP Greedy,172,13
20,10,0.4,1000,DP Greedy,158,11
20,10,0.4,500,DP Greedy,137,9
20,10,0.4,100,DP Greedy,108,11
20,2,0.4,1000,DP Greedy,116,15
20,2,0.4,500,DP Greedy,101,14
20,2,0.4,100,DP Greedy,115,14
20,10,0.2,1000,DP Greedy,13,5
20,10,0.2,500,DP Greedy,11,7
20,10,0.2,100,DP Greedy,58,11
20,2,0.2,1000,DP Greedy,0,4
20,2,0.2,500,DP Greedy,52,14
20,2,0.2,100,DP Greedy,22,7
8,4,0.8,1000,DP Greedy,22,4
8,4,0.8,500,DP Greedy,21,3
8,4,0.8,100,DP Greedy,25,5
8,2,0.8,1000,DP Greedy,15,4
8,2,0.8,500,DP Greedy,24,4
8,2,0.8,100,DP Greedy,28,4
8,4,0.6,1000,DP Greedy,20,4
8,4,0.6,500,DP Greedy,20,4
8,4,0.6,100,DP Greedy,17,4
8,2,0.6,1000,DP Greedy,12,6
8,2,0.6,500,DP Greedy,13,4
8,2,0.6,100,DP Greedy,14,4
8,4,0.4,1000,DP Greedy,13,4
8,4,0.4,500,DP Greedy,9,3
8,4,0.4,100,DP Greedy,9,4
8,2,0.4,1000,DP Greedy,12,3
8,2,0.4,500,DP Greedy,0,0
8,2,0.4,100,DP Greedy,11,2
8,4,0.2,1000,DP Greedy,3,0
8,4,0.2,500,DP Greedy,6,3
8,4,0.2,100,DP Greedy,3,0
8,2,0.2,1000,DP Greedy,0,4
8,2,0.2,500,DP Greedy,1,2
8,2,0.2,100,DP Greedy,0,3
5,2,0.8,1000,DP Greedy,4,3
5,2,0.8,500,DP Greedy,0,2
5,2,0.8,100,DP Greedy,10,2
5,2,0.8,1000,DP Greedy,3,2
5,2,0.8,500,DP Greedy,4,2
5,2,0.8,100,DP Greedy,3,2
5,2,0.6,1000,DP Greedy,0,0
5,2,0.6,500,DP Greedy,0,0
5,2,0.6,100,DP Greedy,1,0
5,2,0.6,1000,DP Greedy,1,2
5,2,0.6,500,DP Greedy,0,2
5,2,0.6,100,DP Greedy,0,2
5,2,0.4,1000,DP Greedy,9,1
5,2,0.4,500,DP Greedy,4,2
5,2,0.4,100,DP Greedy,4,3
5,2,0.4,1000,DP Greedy,0,0
5,2,0.4,500,DP Greedy,0,0
5,2,0.4,100,DP Greedy,1,1
5,2,0.2,1000,DP Greedy,0,0
5,2,0.2,500,DP Greedy,0,0
5,2,0.2,100,DP Greedy,1,1
5,2,0.2,1000,DP Greedy,0,0
5,2,0.2,500,DP Greedy,0,0
5,2,0.2,100,DP Greedy,0,0
20,10,0.8,1000,DP Greedy,148,10
20,10,0.8,500,DP Greedy,150,10
20,10,0.8,100,DP Greedy,215,9
20,2,0.8,1000,DP Greedy,185,16
20,2,0.8,500,DP Greedy,207,16
20,2,0.8,100,DP Greedy,169,14
20,10,0.6,1000,DP Greedy,169,10
20,10,0.6,500,DP Greedy,156,10
20,10,0.6,100,DP Greedy,156,11
20,2,0.6,1000,DP Greedy,133,16
20,2,0.6,500,DP Greedy,167,16
20,2,0.6,100,DP Greedy,157,15
20,10,0.4,1000,DP Greedy,64,11
20,10,0.4,500,DP Greedy,83,10
20,10,0.4,100,DP Greedy,126,12
20,2,0.4,1000,DP Greedy,96,14
20,2,0.4,500,DP Greedy,90,14
20,2,0.4,100,DP Greedy,126,12
20,10,0.2,1000,DP Greedy,15,8
20,10,0.2,500,DP Greedy,9,6
20,10,0.2,100,DP Greedy,28,12
20,2,0.2,1000,DP Greedy,68,14
20,2,0.2,500,DP Greedy,77,13
20,2,0.2,100,DP Greedy,40,12
8,4,0.8,1000,DP Greedy,18,5
8,4,0.8,500,DP Greedy,17,3
8,4,0.8,100,DP Greedy,22,3
8,2,0.8,1000,DP Greedy,27,5
8,2,0.8,500,DP Greedy,7,5
8,2,0.8,100,DP Greedy,14,4
8,4,0.6,1000,DP Greedy,0,0
8,4,0.6,500,DP Greedy,16,3
8,4,0.6,100,DP Greedy,13,4
8,2,0.6,1000,DP Greedy,1,0
8,2,0.6,500,DP Greedy,11,4
8,2,0.6,100,DP Greedy,4,4
8,4,0.4,1000,DP Greedy,9,4
8,4,0.4,500,DP Greedy,2,1
8,4,0.4,100,DP Greedy,4,2
8,2,0.4,1000,DP Greedy,0,0
8,2,0.4,500,DP Greedy,0,0
8,2,0.4,100,DP Greedy,12,1
8,4,0.2,1000,DP Greedy,2,1
8,4,0.2,500,DP Greedy,0,1
8,4,0.2,100,DP Greedy,1,2
8,2,0.2,1000,DP Greedy,0,3
8,2,0.2,500,DP Greedy,1,3
8,2,0.2,100,DP Greedy,6,1
5,2,0.8,1000,DP Greedy,11,3
5,2,0.8,500,DP Greedy,11,2
5,2,0.8,100,DP Greedy,8,2
5,2,0.8,1000,DP Greedy,0,1
5,2,0.8,500,DP Greedy,5,2
5,2,0.8,100,DP Greedy,1,2
5,2,0.6,1000,DP Greedy,1,0
5,2,0.6,500,DP Greedy,0,0
5,2,0.6,100,DP Greedy,0,0
5,2,0.6,1000,DP Greedy,9,2
5,2,0.6,500,DP Greedy,4,3
5,2,0.6,100,DP Greedy,5,2
5,2,0.4,1000,DP Greedy,0,0
5,2,0.4,500,DP Greedy,0,0
5,2,0.4,100,DP Greedy,4,0
5,2,0.4,1000,DP Greedy,0,0
5,2,0.4,500,DP Greedy,0,0
5,2,0.4,100,DP Greedy,1,0
5,2,0.2,1000,DP Greedy,0,0
5,2,0.2,500,DP Greedy,0,0
5,2,0.2,100,DP Greedy,1,0
5,2,0.2,1000,DP Greedy,0,0
5,2,0.2,500,DP Greedy,0,0
5,2,0.2,100,DP Greedy,1,0
20,10,0.8,1000,DP Greedy,155,12
20,10,0.8,500,DP Greedy,174,11
20,10,0.8,100,DP Greedy,167,10
20,2,0.8,1000,DP Greedy,128,16
20,2,0.8,500,DP Greedy,167,14
20,2,0.8,100,DP Greedy,158,15
20,10,0.6,1000,DP Greedy,149,11
20,10,0.6,500,DP Greedy,159,10
20,10,0.6,100,DP Greedy,152,10
20,2,0.6,1000,DP Greedy,191,15
20,2,0.6,500,DP Greedy,126,14
20,2,0.6,100,DP Greedy,150,14
20,10,0.4,1000,DP Greedy,145,10
20,10,0.4,500,DP Greedy,94,11
20,10,0.4,100,DP Greedy,82,9
20,2,0.4,1000,DP Greedy,118,11
20,2,0.4,500,DP Greedy,98,16
20,2,0.4,100,DP Greedy,90,13
20,10,0.2,1000,DP Greedy,58,10
20,10,0.2,500,DP Greedy,55,11
20,10,0.2,100,DP Greedy,38,12
20,2,0.2,1000,DP Greedy,61,12
20,2,0.2,500,DP Greedy,51,10
20,2,0.2,100,DP Greedy,56,13
8,4,0.8,1000,DP Greedy,21,3
8,4,0.8,500,DP Greedy,20,3
8,4,0.8,100,DP Greedy,12,0
8,2,0.8,1000,DP Greedy,16,5
8,2,0.8,500,DP Greedy,23,3
8,2,0.8,100,DP Greedy,28,4
8,4,0.6,1000,DP Greedy,19,3
8,4,0.6,500,DP Greedy,30,4
8,4,0.6,100,DP Greedy,20,3
8,2,0.6,1000,DP Greedy,12,4
8,2,0.6,500,DP Greedy,2,2
8,2,0.6,100,DP Greedy,18,2
8,4,0.4,1000,DP Greedy,2,0
8,4,0.4,500,DP Greedy,16,2
8,4,0.4,100,DP Greedy,5,0
8,2,0.4,1000,DP Greedy,6,3
8,2,0.4,500,DP Greedy,5,2
8,2,0.4,100,DP Greedy,0,1
8,4,0.2,1000,DP Greedy,0,0
8,4,0.2,500,DP Greedy,0,0
8,4,0.2,100,DP Greedy,0,0
8,2,0.2,1000,DP Greedy,0,0
8,2,0.2,500,DP Greedy,1,0
8,2,0.2,100,DP Greedy,5,1
5,2,0.8,1000,DP Greedy,13,2
5,2,0.8,500,DP Greedy,11,2
5,2,0.8,100,DP Greedy,2,2
5,2,0.8,1000,DP Greedy,0,0
5,2,0.8,500,DP Greedy,0,0
5,2,0.8,100,DP Greedy,8,1
5,2,0.6,1000,DP Greedy,0,1
5,2,0.6,500,DP Greedy,9,3
5,2,0.6,100,DP Greedy,6,1
5,2,0.6,1000,DP Greedy,7,1
5,2,0.6,500,DP Greedy,0,0
5,2,0.6,100,DP Greedy,2,0
5,2,0.4,1000,DP Greedy,5,2
5,2,0.4,500,DP Greedy,3,0
5,2,0.4,100,DP Greedy,7,2
5,2,0.4,1000,DP Greedy,9,3
5,2,0.4,500,DP Greedy,2,2
5,2,0.4,100,DP Greedy,3,1
5,2,0.2,1000,DP Greedy,0,0
5,2,0.2,500,DP Greedy,0,0
5,2,0.2,100,DP Greedy,0,0
5,2,0.2,1000,DP Greedy,0,0
5,2,0.2,500,DP Greedy,0,0
5,2,0.2,100,DP Greedy,0,0
20,10,0.8,1000,DP Greedy,135,10
