num_nodes,num_colors,edge_prob,num_samples,Algorithm,SHD,CHD
20,2,0.8,500,DP Greedy,177,16
20,2,0.8,100,DP Greedy,187,13
20,10,0.6,1000,DP Greedy,142,10
20,10,0.6,500,DP Greedy,150,10
20,10,0.6,100,DP Greedy,136,11
20,2,0.6,1000,DP Greedy,148,15
20,2,0.6,500,DP Greedy,140,16
20,2,0.6,100,DP Greedy,154,14
20,10,0.4,1000,DP Greedy,155,10
20,10,0.4,500,DP Greedy,116,11
20,10,0.4,100,DP Greedy,135,11
20,2,0.4,1000,DP Greedy,134,16
20,2,0.4,500,DP Greedy,114,16
20,2,0.4,100,DP Greedy,101,15
20,10,0.2,1000,DP Greedy,53,10
20,10,0.2,500,DP Greedy,53,11
20,10,0.2,100,DP Greedy,45,12
20,2,0.2,1000,DP Greedy,52,13
20,2,0.2,500,DP Greedy,21,10
20,2,0.2,100,DP Greedy,45,12
8,4,0.8,1000,DP Greedy,32,2
8,4,0.8,500,DP Greedy,29,4
8,4,0.8,100,DP Greedy,16,3
8,2,0.8,1000,DP Greedy,24,4
8,2,0.8,500,DP Greedy,21,4
8,2,0.8,100,DP Greedy,13,4
8,4,0.6,1000,DP Greedy,36,4
8,4,0.6,500,DP Greedy,12,2
8,4,0.6,100,DP Greedy,17,3
8,2,0.6,1000,DP Greedy,0,0
8,2,0.6,500,DP Greedy,12,3
8,2,0.6,100,DP Greedy,12,3
8,4,0.4,1000,DP Greedy,0,0
8,4,0.4,500,DP Greedy,0,0
8,4,0.4,100,DP Greedy,18,3
8,2,0.4,1000,DP Greedy,19,3
8,2,0.4,500,DP Greedy,22,4
8,2,0.4,100,DP Greedy,17,4
8,4,0.2,1000,DP Greedy,0,1
8,4,0.2,500,DP Greedy,0,1
8,4,0.2,100,DP Greedy,6,2
8,2,0.2,1000,DP Greedy,0,2
8,2,0.2,500,DP Greedy,0,2
8,2,0.2,100,DP Greedy,2,2
5,2,0.8,1000,DP Greedy,5,2
5,2,0.8,500,DP Greedy,4,1
