num_nodes,num_colors,edge_prob,num_samples,Algorithm,SHD,CHD
20,2,0.2,1000,Greedy,57.0,13
20,2,0.2,1000,GES,44.0,
20,2,0.2,500,Greedy,60.0,10
20,2,0.2,500,GES,67.0,
20,2,0.2,100,Greedy,52.0,11
20,2,0.2,100,GES,73.0,
8,4,0.8,1000,Greedy,28.0,5
8,4,0.8,1000,GES,32.0,
8,4,0.8,500,Greedy,27.0,5
8,4,0.8,500,GES,24.0,
8,4,0.8,100,Greedy,27.0,3
8,4,0.8,100,GES,27.0,
8,2,0.8,1000,Greedy,11.0,4
8,2,0.8,1000,GES,32.0,
8,2,0.8,500,Greedy,22.0,5
8,2,0.8,500,GES,28.0,
8,2,0.8,100,Greedy,22.0,3
8,2,0.8,100,GES,22.0,
8,4,0.6,1000,Greedy,17.0,4
8,4,0.6,1000,GES,11.0,
8,4,0.6,500,Greedy,18.0,4
8,4,0.6,500,GES,13.0,
8,4,0.6,100,Greedy,23.0,3
8,4,0.6,100,GES,20.0,
8,2,0.6,1000,Greedy,0.0,4
8,2,0.6,1000,GES,10.0,
8,2,0.6,500,Greedy,13.0,5
8,2,0.6,500,GES,17.0,
8,2,0.6,100,Greedy,13.0,2
8,2,0.6,100,GES,14.0,
8,4,0.4,1000,Greedy,0.0,1
8,4,0.4,1000,GES,3.0,
8,4,0.4,500,Greedy,4.0,2
8,4,0.4,500,GES,3.0,
8,4,0.4,100,Greedy,4.0,1
8,4,0.4,100,GES,6.0,
8,2,0.4,1000,Greedy,13.0,3
8,2,0.4,1000,GES,21.0,
8,2,0.4,500,Greedy,12.0,4
8,2,0.4,500,GES,20.0,
8,2,0.4,100,Greedy,11.0,4
8,2,0.4,100,GES,17.0,
8,4,0.2,1000,Greedy,2.0,2
8,4,0.2,1000,GES,11.0,
8,4,0.2,500,Greedy,7.0,4
8,4,0.2,500,GES,9.0,
8,4,0.2,100,Greedy,10.0,3
8,4,0.2,100,GES,7.0,
8,2,0.2,1000,Greedy,9.0,4
8,2,0.2,1000,GES,12.0,
8,2,0.2,500,Greedy,8.0,1
8,2,0.2,500,GES,12.0,
8,2,0.2,100,Greedy,5.0,2
8,2,0.2,100,GES,8.0,
5,2,0.8,1000,Greedy,7.0,2
5,2,0.8,1000,GES,10.0,
5,2,0.8,500,Greedy,10.0,2
5,2,0.8,500,GES,10.0,
5,2,0.8,100,Greedy,10.0,2
5,2,0.8,100,GES,13.0,
5,2,0.8,1000,Greedy,0.0,1
5,2,0.8,1000,GES,11.0,
5,2,0.8,500,Greedy,0.0,1
5,2,0.8,500,GES,13.0,
5,2,0.8,100,Greedy,8.0,1
5,2,0.8,100,GES,12.0,
5,2,0.6,1000,Greedy,0.0,1
5,2,0.6,1000,GES,8.0,
5,2,0.6,500,Greedy,8.0,2
5,2,0.6,500,GES,5.0,
5,2,0.6,100,Greedy,6.0,1
5,2,0.6,100,GES,12.0,
5,2,0.6,1000,Greedy,4.0,1
5,2,0.6,1000,GES,11.0,
5,2,0.6,500,Greedy,7.0,1
5,2,0.6,500,GES,6.0,
5,2,0.6,100,Greedy,5.0,0
5,2,0.6,100,GES,10.0,
5,2,0.4,1000,Greedy,4.0,1
5,2,0.4,1000,GES,2.0,
5,2,0.4,500,Greedy,0.0,0
5,2,0.4,500,GES,2.0,
5,2,0.4,100,Greedy,3.0,1
5,2,0.4,100,GES,2.0,
5,2,0.4,1000,Greedy,4.0,2
5,2,0.4,1000,GES,8.0,
5,2,0.4,500,Greedy,2.0,0
5,2,0.4,500,GES,3.0,
5,2,0.4,100,Greedy,2.0,2
5,2,0.4,100,GES,7.0,
5,2,0.2,1000,Greedy,0.0,0
5,2,0.2,1000,GES,1.0,
5,2,0.2,500,Greedy,0.0,0
5,2,0.2,500,GES,1.0,
5,2,0.2,100,Greedy,0.0,2
5,2,0.2,100,GES,3.0,
5,2,0.2,1000,Greedy,0.0,0
5,2,0.2,1000,GES,0.0,
5,2,0.2,500,Greedy,0.0,1
5,2,0.2,500,GES,0.0,
5,2,0.2,100,Greedy,0.0,0
5,2,0.2,100,GES,0.0,
20,10,0.8,1000,Greedy,90.0,11
20,10,0.8,1000,GES,133.0,
20,10,0.8,500,Greedy,173.0,9
20,10,0.8,500,GES,142.0,
20,10,0.8,100,Greedy,166.0,10
20,10,0.8,100,GES,153.0,
20,2,0.8,1000,Greedy,98.0,11
20,2,0.8,1000,GES,224.0,
20,2,0.8,500,Greedy,197.0,16
20,2,0.8,500,GES,183.0,
20,2,0.8,100,Greedy,188.0,16
20,2,0.8,100,GES,150.0,
20,10,0.6,1000,Greedy,120.0,11
20,10,0.6,1000,GES,131.0,
20,10,0.6,500,Greedy,188.0,10
20,10,0.6,500,GES,157.0,
20,10,0.6,100,Greedy,139.0,9
20,10,0.6,100,GES,147.0,
20,2,0.6,1000,Greedy,120.0,15
20,2,0.6,1000,GES,146.0,
20,2,0.6,500,Greedy,62.0,11
20,2,0.6,500,GES,130.0,
20,2,0.6,100,Greedy,133.0,13
20,2,0.6,100,GES,146.0,
20,10,0.4,1000,Greedy,65.0,9
20,10,0.4,1000,GES,77.0,
20,10,0.4,500,Greedy,61.0,10
20,10,0.4,500,GES,80.0,
20,10,0.4,100,Greedy,64.0,11
20,10,0.4,100,GES,87.0,
