num_nodes,num_colors,edge_prob,num_samples,Algorithm,SHD,CHD,CSHD
20,10,0.2,1000,Greedy,36.0,10.0,44.0
20,10,0.2,1000,GES,65.0,,
20,10,0.2,500,Greedy,43.0,9.0,58.0
20,10,0.2,500,GES,58.0,,
20,10,0.2,100,Greedy,36.0,9.0,45.0
20,10,0.2,100,GES,30.0,,
20,2,0.2,1000,Greedy,21.0,9.0,28.0
20,2,0.2,1000,GES,6.0,,
20,2,0.2,500,Greedy,9.0,8.0,20.0
20,2,0.2,500,GES,11.0,,
20,2,0.2,100,Greedy,31.0,10.0,34.0
20,2,0.2,100,GES,27.0,,
6,3,0.8,1000,Greedy,13.0,1.0,15.0
6,3,0.8,1000,GES,19.0,,
6,3,0.8,500,Greedy,15.0,4.0,17.0
6,3,0.8,500,GES,20.0,,
6,3,0.8,100,Greedy,11.0,4.0,14.0
6,3,0.8,100,GES,14.0,,
6,2,0.8,1000,Greedy,9.0,2.0,12.0
6,2,0.8,1000,GES,14.0,,
6,2,0.8,500,Greedy,13.0,3.0,15.0
6,2,0.8,500,GES,17.0,,
6,2,0.8,100,Greedy,9.0,2.0,11.0
6,2,0.8,100,GES,10.0,,
6,3,0.6,1000,Greedy,5.0,2.0,7.0
6,3,0.6,1000,GES,7.0,,
6,3,0.6,500,Greedy,10.0,1.0,10.0
6,3,0.6,500,GES,13.0,,
6,3,0.6,100,Greedy,7.0,1.0,7.0
6,3,0.6,100,GES,9.0,,
6,2,0.6,1000,Greedy,3.0,1.0,4.0
6,2,0.6,1000,GES,7.0,,
6,2,0.6,500,Greedy,3.0,0.0,3.0
6,2,0.6,500,GES,9.0,,
6,2,0.6,100,Greedy,8.0,2.0,8.0
6,2,0.6,100,GES,7.0,,
6,3,0.4,1000,Greedy,9.0,3.0,9.0
6,3,0.4,1000,GES,1.0,,
6,3,0.4,500,Greedy,10.0,2.0,10.0
6,3,0.4,500,GES,1.0,,
6,3,0.4,100,Greedy,6.0,0.0,6.0
6,3,0.4,100,GES,2.0,,
6,2,0.4,1000,Greedy,16.0,3.0,18.0
6,2,0.4,1000,GES,15.0,,
6,2,0.4,500,Greedy,0.0,0.0,5.0
6,2,0.4,500,GES,15.0,,
6,2,0.4,100,Greedy,16.0,2.0,16.0
6,2,0.4,100,GES,11.0,,
6,3,0.2,1000,Greedy,0.0,0.0,0.0
6,3,0.2,1000,GES,4.0,,
6,3,0.2,500,Greedy,2.0,2.0,2.0
6,3,0.2,500,GES,2.0,,
6,3,0.2,100,Greedy,0.0,1.0,1.0
6,3,0.2,100,GES,2.0,,
6,2,0.2,1000,Greedy,0.0,0.0,0.0
6,2,0.2,1000,GES,7.0,,
6,2,0.2,500,Greedy,5.0,3.0,5.0
6,2,0.2,500,GES,5.0,,
6,2,0.2,100,Greedy,3.0,2.0,3.0
6,2,0.2,100,GES,5.0,,
4,2,0.8,1000,Greedy,2.0,2.0,2.0
4,2,0.8,1000,GES,9.0,,
4,2,0.8,500,Greedy,0.0,0.0,0.0
4,2,0.8,500,GES,9.0,,
4,2,0.8,100,Greedy,8.0,2.0,8.0
4,2,0.8,100,GES,9.0,,
4,2,0.8,1000,Greedy,3.0,1.0,4.0
4,2,0.8,1000,GES,5.0,,
4,2,0.8,500,Greedy,5.0,1.0,5.0
4,2,0.8,500,GES,5.0,,
4,2,0.8,100,Greedy,4.0,1.0,4.0
4,2,0.8,100,GES,5.0,,
4,2,0.6,1000,Greedy,0.0,0.0,1.0
4,2,0.6,1000,GES,1.0,,
4,2,0.6,500,Greedy,2.0,0.0,2.0
4,2,0.6,500,GES,1.0,,
4,2,0.6,100,Greedy,5.0,2.0,5.0
4,2,0.6,100,GES,3.0,,
4,2,0.6,1000,Greedy,2.0,0.0,2.0
4,2,0.6,1000,GES,4.0,,
4,2,0.6,500,Greedy,2.0,0.0,2.0
4,2,0.6,500,GES,4.0,,
4,2,0.6,100,Greedy,4.0,0.0,4.0
4,2,0.6,100,GES,4.0,,
4,2,0.4,1000,Greedy,0.0,0.0,0.0
4,2,0.4,1000,GES,1.0,,
4,2,0.4,500,Greedy,0.0,0.0,0.0
4,2,0.4,500,GES,1.0,,
4,2,0.4,100,Greedy,0.0,0.0,0.0
4,2,0.4,100,GES,1.0,,
4,2,0.4,1000,Greedy,0.0,0.0,0.0
4,2,0.4,1000,GES,1.0,,
4,2,0.4,500,Greedy,2.0,2.0,2.0
4,2,0.4,500,GES,1.0,,
4,2,0.4,100,Greedy,0.0,0.0,1.0
4,2,0.4,100,GES,1.0,,
4,2,0.2,1000,Greedy,0.0,0.0,0.0
4,2,0.2,1000,GES,1.0,,
4,2,0.2,500,Greedy,0.0,0.0,0.0
4,2,0.2,500,GES,1.0,,
4,2,0.2,100,Greedy,0.0,0.0,0.0
4,2,0.2,100,GES,3.0,,
4,2,0.2,1000,Greedy,0.0,0.0,0.0
4,2,0.2,1000,GES,1.0,,
4,2,0.2,500,Greedy,0.0,0.0,0.0
4,2,0.2,500,GES,1.0,,
4,2,0.2,100,Greedy,0.0,1.0,0.0
4,2,0.2,100,GES,1.0,,
20,10,0.8,1000,Greedy,167.0,15.0,215.0
20,10,0.8,1000,GES,192.0,,
20,10,0.8,500,Greedy,180.0,13.0,200.0
20,10,0.8,500,GES,194.0,,
20,10,0.8,100,Greedy,144.0,12.0,168.0
20,10,0.8,100,GES,167.0,,
20,2,0.8,1000,Greedy,161.0,14.0,211.0
20,2,0.8,1000,GES,169.0,,
20,2,0.8,500,Greedy,171.0,13.0,204.0
20,2,0.8,500,GES,167.0,,
20,2,0.8,100,Greedy,161.0,11.0,174.0
20,2,0.8,100,GES,156.0,,
20,10,0.6,1000,Greedy,149.0,15.0,182.0
20,10,0.6,1000,GES,195.0,,
20,10,0.6,500,Greedy,131.0,14.0,165.0
20,10,0.6,500,GES,164.0,,
20,10,0.6,100,Greedy,123.0,12.0,141.0
20,10,0.6,100,GES,153.0,,
20,2,0.6,1000,Greedy,184.0,16.0,207.0
20,2,0.6,1000,GES,175.0,,
20,2,0.6,500,Greedy,172.0,14.0,195.0
20,2,0.6,500,GES,170.0,,
20,2,0.6,100,Greedy,153.0,14.0,162.0
20,2,0.6,100,GES,155.0,,
20,10,0.4,1000,Greedy,97.0,12.0,128.0
20,10,0.4,1000,GES,133.0,,
20,10,0.4,500,Greedy,65.0,10.0,104.0
20,10,0.4,500,GES,130.0,,
20,10,0.4,100,Greedy,90.0,13.0,110.0
20,10,0.4,100,GES,84.0,,
20,2,0.4,1000,Greedy,122.0,16.0,149.0
20,2,0.4,1000,GES,107.0,,
20,2,0.4,500,Greedy,102.0,15.0,133.0
20,2,0.4,500,GES,90.0,,
20,2,0.4,100,Greedy,89.0,11.0,115.0
20,2,0.4,100,GES,99.0,,
20,10,0.2,1000,Greedy,34.0,10.0,45.0
20,10,0.2,1000,GES,39.0,,
20,10,0.2,500,Greedy,41.0,10.0,44.0
20,10,0.2,500,GES,43.0,,
20,10,0.2,100,Greedy,46.0,7.0,49.0
20,10,0.2,100,GES,46.0,,
20,2,0.2,1000,Greedy,40.0,9.0,60.0
20,2,0.2,1000,GES,39.0,,
20,2,0.2,500,Greedy,31.0,5.0,54.0
20,2,0.2,500,GES,49.0,,
20,2,0.2,100,Greedy,38.0,6.0,48.0
20,2,0.2,100,GES,51.0,,
6,3,0.8,1000,Greedy,5.0,1.0,5.0
6,3,0.8,1000,GES,13.0,,
6,3,0.8,500,Greedy,7.0,2.0,7.0
6,3,0.8,500,GES,6.0,,
6,3,0.8,100,Greedy,10.0,1.0,11.0
6,3,0.8,100,GES,15.0,,
6,2,0.8,1000,Greedy,7.0,3.0,12.0
6,2,0.8,1000,GES,9.0,,
6,2,0.8,500,Greedy,10.0,2.0,14.0
6,2,0.8,500,GES,16.0,,
6,2,0.8,100,Greedy,4.0,3.0,9.0
6,2,0.8,100,GES,14.0,,
6,3,0.6,1000,Greedy,6.0,3.0,9.0
6,3,0.6,1000,GES,6.0,,
6,3,0.6,500,Greedy,6.0,3.0,9.0
6,3,0.6,500,GES,6.0,,
6,3,0.6,100,Greedy,3.0,1.0,6.0
6,3,0.6,100,GES,6.0,,
6,2,0.6,1000,Greedy,4.0,2.0,5.0
6,2,0.6,1000,GES,6.0,,
6,2,0.6,500,Greedy,2.0,2.0,4.0
6,2,0.6,500,GES,6.0,,
6,2,0.6,100,Greedy,0.0,0.0,2.0
6,2,0.6,100,GES,3.0,,
6,3,0.4,1000,Greedy,2.0,0.0,2.0
6,3,0.4,1000,GES,6.0,,
6,3,0.4,500,Greedy,1.0,0.0,1.0
6,3,0.4,500,GES,4.0,,
6,3,0.4,100,Greedy,4.0,2.0,4.0
6,3,0.4,100,GES,6.0,,
6,2,0.4,1000,Greedy,4.0,0.0,4.0
6,2,0.4,1000,GES,9.0,,
6,2,0.4,500,Greedy,2.0,0.0,2.0
6,2,0.4,500,GES,4.0,,
6,2,0.4,100,Greedy,9.0,3.0,9.0
6,2,0.4,100,GES,8.0,,
6,3,0.2,1000,Greedy,0.0,0.0,0.0
6,3,0.2,1000,GES,1.0,,
6,3,0.2,500,Greedy,2.0,0.0,3.0
6,3,0.2,500,GES,1.0,,
6,3,0.2,100,Greedy,1.0,0.0,1.0
6,3,0.2,100,GES,1.0,,
6,2,0.2,1000,Greedy,2.0,3.0,2.0
6,2,0.2,1000,GES,1.0,,
6,2,0.2,500,Greedy,2.0,2.0,2.0
6,2,0.2,500,GES,1.0,,
6,2,0.2,100,Greedy,0.0,1.0,0.0
6,2,0.2,100,GES,1.0,,
4,2,0.8,1000,Greedy,0.0,0.0,0.0
4,2,0.8,1000,GES,8.0,,
4,2,0.8,500,Greedy,4.0,2.0,4.0
4,2,0.8,500,GES,8.0,,
4,2,0.8,100,Greedy,3.0,0.0,4.0
4,2,0.8,100,GES,8.0,,
4,2,0.8,1000,Greedy,7.0,2.0,7.0
4,2,0.8,1000,GES,7.0,,
4,2,0.8,500,Greedy,7.0,2.0,7.0
4,2,0.8,500,GES,7.0,,
4,2,0.8,100,Greedy,7.0,2.0,7.0
4,2,0.8,100,GES,7.0,,
4,2,0.6,1000,Greedy,0.0,0.0,0.0
4,2,0.6,1000,GES,1.0,,
4,2,0.6,500,Greedy,0.0,0.0,0.0
4,2,0.6,500,GES,1.0,,
4,2,0.6,100,Greedy,0.0,1.0,0.0
4,2,0.6,100,GES,1.0,,
4,2,0.6,1000,Greedy,0.0,0.0,0.0
4,2,0.6,1000,GES,4.0,,
4,2,0.6,500,Greedy,0.0,0.0,0.0
4,2,0.6,500,GES,3.0,,
4,2,0.6,100,Greedy,6.0,0.0,6.0
4,2,0.6,100,GES,4.0,,
4,2,0.4,1000,Greedy,0.0,0.0,0.0
4,2,0.4,1000,GES,2.0,,
4,2,0.4,500,Greedy,1.0,0.0,1.0
4,2,0.4,500,GES,2.0,,
4,2,0.4,100,Greedy,1.0,0.0,1.0
4,2,0.4,100,GES,2.0,,
4,2,0.4,1000,Greedy,0.0,0.0,2.0
4,2,0.4,1000,GES,0.0,,
4,2,0.4,500,Greedy,2.0,1.0,4.0
4,2,0.4,500,GES,0.0,,
4,2,0.4,100,Greedy,4.0,0.0,4.0
4,2,0.4,100,GES,4.0,,
4,2,0.2,1000,Greedy,0.0,1.0,0.0
4,2,0.2,1000,GES,1.0,,
4,2,0.2,500,Greedy,0.0,1.0,0.0
4,2,0.2,500,GES,1.0,,
4,2,0.2,100,Greedy,0.0,1.0,0.0
4,2,0.2,100,GES,3.0,,
4,2,0.2,1000,Greedy,0.0,0.0,0.0
4,2,0.2,1000,GES,0.0,,
4,2,0.2,500,Greedy,0.0,0.0,0.0
4,2,0.2,500,GES,0.0,,
4,2,0.2,100,Greedy,0.0,0.0,0.0
4,2,0.2,100,GES,0.0,,
20,10,0.8,1000,Greedy,167.0,16.0,224.0
20,10,0.8,1000,GES,203.0,,
20,10,0.8,500,Greedy,178.0,16.0,217.0
20,10,0.8,500,GES,173.0,,
20,10,0.8,100,Greedy,143.0,13.0,178.0
20,10,0.8,100,GES,169.0,,
20,2,0.8,1000,Greedy,157.0,15.0,215.0
20,2,0.8,1000,GES,183.0,,
20,2,0.8,500,Greedy,164.0,14.0,213.0
20,2,0.8,500,GES,176.0,,
20,2,0.8,100,Greedy,139.0,8.0,178.0
20,2,0.8,100,GES,169.0,,
20,10,0.6,1000,Greedy,108.0,15.0,163.0
20,10,0.6,1000,GES,139.0,,
20,10,0.6,500,Greedy,137.0,16.0,167.0
20,10,0.6,500,GES,109.0,,
20,10,0.6,100,Greedy,141.0,13.0,158.0
20,10,0.6,100,GES,123.0,,
20,2,0.6,1000,Greedy,127.0,14.0,183.0
20,2,0.6,1000,GES,171.0,,
20,2,0.6,500,Greedy,98.0,14.0,153.0
20,2,0.6,500,GES,195.0,,
20,2,0.6,100,Greedy,132.0,11.0,155.0
20,2,0.6,100,GES,146.0,,
20,10,0.4,1000,Greedy,114.0,14.0,137.0
20,10,0.4,1000,GES,121.0,,
20,10,0.4,500,Greedy,126.0,11.0,147.0
20,10,0.4,500,GES,130.0,,
20,10,0.4,100,Greedy,109.0,10.0,119.0
20,10,0.4,100,GES,114.0,,
20,2,0.4,1000,Greedy,70.0,14.0,114.0
20,2,0.4,1000,GES,133.0,,
20,2,0.4,500,Greedy,63.0,15.0,101.0
20,2,0.4,500,GES,122.0,,
20,2,0.4,100,Greedy,82.0,13.0,98.0
20,2,0.4,100,GES,82.0,,
20,10,0.2,1000,Greedy,53.0,11.0,70.0
20,10,0.2,1000,GES,35.0,,
20,10,0.2,500,Greedy,31.0,12.0,52.0
20,10,0.2,500,GES,31.0,,
20,10,0.2,100,Greedy,53.0,9.0,62.0
20,10,0.2,100,GES,42.0,,
20,2,0.2,1000,Greedy,30.0,12.0,40.0
20,2,0.2,1000,GES,3.0,,
20,2,0.2,500,Greedy,9.0,6.0,18.0
20,2,0.2,500,GES,3.0,,
20,2,0.2,100,Greedy,21.0,12.0,31.0
20,2,0.2,100,GES,23.0,,
6,3,0.8,1000,Greedy,12.0,1.0,14.0
6,3,0.8,1000,GES,17.0,,
6,3,0.8,500,Greedy,12.0,1.0,15.0
6,3,0.8,500,GES,17.0,,
6,3,0.8,100,Greedy,13.0,1.0,15.0
6,3,0.8,100,GES,16.0,,
6,2,0.8,1000,Greedy,9.0,3.0,14.0
6,2,0.8,1000,GES,7.0,,
6,2,0.8,500,Greedy,7.0,2.0,11.0
6,2,0.8,500,GES,10.0,,
6,2,0.8,100,Greedy,7.0,1.0,10.0
6,2,0.8,100,GES,12.0,,
6,3,0.6,1000,Greedy,7.0,2.0,9.0
6,3,0.6,1000,GES,5.0,,
6,3,0.6,500,Greedy,8.0,1.0,9.0
6,3,0.6,500,GES,10.0,,
6,3,0.6,100,Greedy,5.0,1.0,7.0
6,3,0.6,100,GES,6.0,,
6,2,0.6,1000,Greedy,9.0,2.0,10.0
6,2,0.6,1000,GES,13.0,,
6,2,0.6,500,Greedy,6.0,2.0,9.0
6,2,0.6,500,GES,13.0,,
6,2,0.6,100,Greedy,13.0,2.0,13.0
6,2,0.6,100,GES,13.0,,
6,3,0.4,1000,Greedy,7.0,2.0,10.0
6,3,0.4,1000,GES,7.0,,
6,3,0.4,500,Greedy,0.0,0.0,0.0
6,3,0.4,500,GES,10.0,,
6,3,0.4,100,Greedy,13.0,1.0,14.0
6,3,0.4,100,GES,12.0,,
6,2,0.4,1000,Greedy,4.0,2.0,7.0
6,2,0.4,1000,GES,7.0,,
6,2,0.4,500,Greedy,0.0,0.0,0.0
6,2,0.4,500,GES,11.0,,
6,2,0.4,100,Greedy,5.0,1.0,5.0
6,2,0.4,100,GES,10.0,,
6,3,0.2,1000,Greedy,0.0,1.0,0.0
6,3,0.2,1000,GES,1.0,,
6,3,0.2,500,Greedy,0.0,1.0,0.0
6,3,0.2,500,GES,1.0,,
6,3,0.2,100,Greedy,1.0,1.0,1.0
6,3,0.2,100,GES,3.0,,
6,2,0.2,1000,Greedy,0.0,0.0,0.0
6,2,0.2,1000,GES,2.0,,
6,2,0.2,500,Greedy,0.0,0.0,1.0
6,2,0.2,500,GES,2.0,,
6,2,0.2,100,Greedy,6.0,2.0,6.0
6,2,0.2,100,GES,2.0,,
4,2,0.8,1000,Greedy,0.0,0.0,0.0
4,2,0.8,1000,GES,2.0,,
4,2,0.8,500,Greedy,0.0,0.0,0.0
4,2,0.8,500,GES,2.0,,
4,2,0.8,100,Greedy,4.0,2.0,5.0
4,2,0.8,100,GES,4.0,,
4,2,0.8,1000,Greedy,0.0,0.0,0.0
4,2,0.8,1000,GES,0.0,,
4,2,0.8,500,Greedy,0.0,2.0,0.0
4,2,0.8,500,GES,0.0,,
4,2,0.8,100,Greedy,2.0,1.0,2.0
4,2,0.8,100,GES,2.0,,
4,2,0.6,1000,Greedy,2.0,1.0,2.0
4,2,0.6,1000,GES,5.0,,
4,2,0.6,500,Greedy,2.0,1.0,2.0
4,2,0.6,500,GES,5.0,,
4,2,0.6,100,Greedy,3.0,1.0,3.0
4,2,0.6,100,GES,5.0,,
4,2,0.6,1000,Greedy,4.0,2.0,4.0
4,2,0.6,1000,GES,0.0,,
4,2,0.6,500,Greedy,0.0,0.0,1.0
4,2,0.6,500,GES,0.0,,
4,2,0.6,100,Greedy,0.0,0.0,0.0
4,2,0.6,100,GES,0.0,,
4,2,0.4,1000,Greedy,0.0,0.0,0.0
4,2,0.4,1000,GES,1.0,,
4,2,0.4,500,Greedy,0.0,0.0,0.0
4,2,0.4,500,GES,1.0,,
4,2,0.4,100,Greedy,0.0,0.0,0.0
4,2,0.4,100,GES,1.0,,
4,2,0.4,1000,Greedy,2.0,1.0,2.0
4,2,0.4,1000,GES,2.0,,
4,2,0.4,500,Greedy,4.0,2.0,4.0
4,2,0.4,500,GES,2.0,,
4,2,0.4,100,Greedy,0.0,0.0,0.0
4,2,0.4,100,GES,2.0,,
4,2,0.2,1000,Greedy,0.0,0.0,0.0
4,2,0.2,1000,GES,1.0,,
4,2,0.2,500,Greedy,0.0,1.0,0.0
4,2,0.2,500,GES,1.0,,
4,2,0.2,100,Greedy,0.0,2.0,0.0
4,2,0.2,100,GES,1.0,,
4,2,0.2,1000,Greedy,0.0,0.0,0.0
4,2,0.2,1000,GES,2.0,,
4,2,0.2,500,Greedy,0.0,0.0,0.0
4,2,0.2,500,GES,2.0,,
4,2,0.2,100,Greedy,0.0,0.0,0.0
4,2,0.2,100,GES,2.0,,
20,10,0.8,1000,Greedy,158.0,17.0,209.0
20,10,0.8,1000,GES,238.0,,
20,10,0.8,500,Greedy,129.0,14.0,186.0
20,10,0.8,500,GES,182.0,,
20,10,0.8,100,Greedy,155.0,15.0,181.0
20,10,0.8,100,GES,177.0,,
20,2,0.8,1000,Greedy,202.0,16.0,236.0
20,2,0.8,1000,GES,218.0,,
20,2,0.8,500,Greedy,197.0,15.0,221.0
20,2,0.8,500,GES,189.0,,
20,2,0.8,100,Greedy,188.0,15.0,195.0
20,2,0.8,100,GES,184.0,,
20,10,0.6,1000,Greedy,159.0,16.0,197.0
20,10,0.6,1000,GES,175.0,,
20,10,0.6,500,Greedy,137.0,14.0,175.0
20,10,0.6,500,GES,163.0,,
20,10,0.6,100,Greedy,122.0,12.0,155.0
20,10,0.6,100,GES,151.0,,
20,2,0.6,1000,Greedy,134.0,16.0,181.0
20,2,0.6,1000,GES,155.0,,
20,2,0.6,500,Greedy,134.0,16.0,180.0
20,2,0.6,500,GES,161.0,,
20,2,0.6,100,Greedy,140.0,12.0,158.0
20,2,0.6,100,GES,116.0,,
20,10,0.4,1000,Greedy,109.0,13.0,127.0
20,10,0.4,1000,GES,73.0,,
20,10,0.4,500,Greedy,79.0,10.0,105.0
20,10,0.4,500,GES,85.0,,
20,10,0.4,100,Greedy,97.0,10.0,108.0
20,10,0.4,100,GES,86.0,,
20,2,0.4,1000,Greedy,82.0,11.0,110.0
20,2,0.4,1000,GES,79.0,,
20,2,0.4,500,Greedy,90.0,12.0,113.0
20,2,0.4,500,GES,95.0,,
20,2,0.4,100,Greedy,64.0,7.0,76.0
20,2,0.4,100,GES,84.0,,
20,10,0.2,1000,Greedy,51.0,12.0,64.0
20,10,0.2,1000,GES,82.0,,
20,10,0.2,500,Greedy,78.0,12.0,84.0
20,10,0.2,500,GES,34.0,,
20,10,0.2,100,Greedy,41.0,8.0,51.0
20,10,0.2,100,GES,55.0,,
20,2,0.2,1000,Greedy,29.0,10.0,50.0
20,2,0.2,1000,GES,63.0,,
20,2,0.2,500,Greedy,52.0,13.0,70.0
20,2,0.2,500,GES,57.0,,
20,2,0.2,100,Greedy,31.0,8.0,47.0
20,2,0.2,100,GES,36.0,,
6,3,0.8,1000,Greedy,10.0,4.0,12.0
6,3,0.8,1000,GES,9.0,,
6,3,0.8,500,Greedy,18.0,3.0,19.0
6,3,0.8,500,GES,19.0,,
6,3,0.8,100,Greedy,15.0,3.0,17.0
6,3,0.8,100,GES,17.0,,
6,2,0.8,1000,Greedy,11.0,4.0,13.0
6,2,0.8,1000,GES,14.0,,
6,2,0.8,500,Greedy,9.0,3.0,13.0
6,2,0.8,500,GES,12.0,,
6,2,0.8,100,Greedy,16.0,4.0,16.0
6,2,0.8,100,GES,15.0,,
6,3,0.6,1000,Greedy,2.0,1.0,5.0
6,3,0.6,1000,GES,14.0,,
6,3,0.6,500,Greedy,16.0,2.0,17.0
6,3,0.6,500,GES,18.0,,
6,3,0.6,100,Greedy,7.0,3.0,10.0
6,3,0.6,100,GES,14.0,,
6,2,0.6,1000,Greedy,2.0,2.0,7.0
6,2,0.6,1000,GES,4.0,,
6,2,0.6,500,Greedy,3.0,2.0,7.0
6,2,0.6,500,GES,4.0,,
6,2,0.6,100,Greedy,0.0,0.0,5.0
6,2,0.6,100,GES,12.0,,
6,3,0.4,1000,Greedy,4.0,2.0,4.0
6,3,0.4,1000,GES,2.0,,
6,3,0.4,500,Greedy,0.0,2.0,1.0
6,3,0.4,500,GES,2.0,,
6,3,0.4,100,Greedy,0.0,1.0,1.0
6,3,0.4,100,GES,2.0,,
6,2,0.4,1000,Greedy,0.0,0.0,2.0
6,2,0.4,1000,GES,7.0,,
6,2,0.4,500,Greedy,6.0,4.0,8.0
6,2,0.4,500,GES,4.0,,
6,2,0.4,100,Greedy,6.0,2.0,8.0
6,2,0.4,100,GES,7.0,,
6,3,0.2,1000,Greedy,0.0,0.0,0.0
6,3,0.2,1000,GES,0.0,,
6,3,0.2,500,Greedy,3.0,2.0,4.0
6,3,0.2,500,GES,0.0,,
6,3,0.2,100,Greedy,2.0,2.0,3.0
6,3,0.2,100,GES,0.0,,
6,2,0.2,1000,Greedy,0.0,0.0,0.0
6,2,0.2,1000,GES,2.0,,
6,2,0.2,500,Greedy,0.0,0.0,0.0
6,2,0.2,500,GES,2.0,,
6,2,0.2,100,Greedy,0.0,0.0,0.0
6,2,0.2,100,GES,4.0,,
4,2,0.8,1000,Greedy,9.0,2.0,9.0
4,2,0.8,1000,GES,0.0,,
4,2,0.8,500,Greedy,7.0,2.0,7.0
4,2,0.8,500,GES,5.0,,
4,2,0.8,100,Greedy,2.0,0.0,2.0
4,2,0.8,100,GES,5.0,,
4,2,0.8,1000,Greedy,0.0,0.0,0.0
4,2,0.8,1000,GES,7.0,,
4,2,0.8,500,Greedy,5.0,2.0,5.0
4,2,0.8,500,GES,4.0,,
4,2,0.8,100,Greedy,6.0,2.0,6.0
4,2,0.8,100,GES,7.0,,
4,2,0.6,1000,Greedy,0.0,0.0,0.0
4,2,0.6,1000,GES,1.0,,
4,2,0.6,500,Greedy,2.0,2.0,2.0
4,2,0.6,500,GES,1.0,,
4,2,0.6,100,Greedy,0.0,0.0,0.0
4,2,0.6,100,GES,1.0,,
4,2,0.6,1000,Greedy,2.0,1.0,2.0
4,2,0.6,1000,GES,9.0,,
4,2,0.6,500,Greedy,3.0,1.0,3.0
4,2,0.6,500,GES,9.0,,
4,2,0.6,100,Greedy,3.0,0.0,3.0
4,2,0.6,100,GES,6.0,,
4,2,0.4,1000,Greedy,0.0,0.0,0.0
4,2,0.4,1000,GES,0.0,,
4,2,0.4,500,Greedy,0.0,0.0,0.0
4,2,0.4,500,GES,0.0,,
4,2,0.4,100,Greedy,0.0,0.0,1.0
4,2,0.4,100,GES,0.0,,
4,2,0.4,1000,Greedy,0.0,0.0,0.0
4,2,0.4,1000,GES,1.0,,
4,2,0.4,500,Greedy,0.0,0.0,0.0
4,2,0.4,500,GES,1.0,,
4,2,0.4,100,Greedy,2.0,0.0,2.0
4,2,0.4,100,GES,1.0,,
4,2,0.2,1000,Greedy,1.0,0.0,1.0
4,2,0.2,1000,GES,1.0,,
4,2,0.2,500,Greedy,1.0,0.0,1.0
4,2,0.2,500,GES,1.0,,
4,2,0.2,100,Greedy,1.0,0.0,1.0
4,2,0.2,100,GES,1.0,,
4,2,0.2,1000,Greedy,0.0,0.0,0.0
4,2,0.2,1000,GES,1.0,,
4,2,0.2,500,Greedy,0.0,2.0,0.0
4,2,0.2,500,GES,1.0,,
4,2,0.2,100,Greedy,0.0,2.0,0.0
4,2,0.2,100,GES,1.0,,
20,10,0.8,1000,Greedy,161.0,16.0,222.0
20,10,0.8,1000,GES,192.0,,
20,10,0.8,500,Greedy,173.0,16.0,215.0
20,10,0.8,500,GES,193.0,,
20,10,0.8,100,Greedy,170.0,16.0,191.0
20,10,0.8,100,GES,193.0,,
20,2,0.8,1000,Greedy,190.0,14.0,231.0
20,2,0.8,1000,GES,237.0,,
20,2,0.8,500,Greedy,165.0,15.0,221.0
20,2,0.8,500,GES,226.0,,
20,2,0.8,100,Greedy,167.0,12.0,180.0
20,2,0.8,100,GES,178.0,,
20,10,0.6,1000,Greedy,147.0,15.0,187.0
20,10,0.6,1000,GES,199.0,,
20,10,0.6,500,Greedy,118.0,15.0,163.0
20,10,0.6,500,GES,217.0,,
20,10,0.6,100,Greedy,134.0,10.0,159.0
20,10,0.6,100,GES,167.0,,
20,2,0.6,1000,Greedy,172.0,14.0,194.0
20,2,0.6,1000,GES,183.0,,
20,2,0.6,500,Greedy,148.0,12.0,165.0
20,2,0.6,500,GES,165.0,,
20,2,0.6,100,Greedy,152.0,11.0,164.0
20,2,0.6,100,GES,152.0,,
20,10,0.4,1000,Greedy,130.0,14.0,148.0
20,10,0.4,1000,GES,138.0,,
20,10,0.4,500,Greedy,107.0,14.0,124.0
20,10,0.4,500,GES,128.0,,
20,10,0.4,100,Greedy,97.0,10.0,117.0
20,10,0.4,100,GES,112.0,,
20,2,0.4,1000,Greedy,122.0,13.0,149.0
20,2,0.4,1000,GES,146.0,,
20,2,0.4,500,Greedy,115.0,15.0,132.0
20,2,0.4,500,GES,115.0,,
20,2,0.4,100,Greedy,78.0,12.0,93.0
20,2,0.4,100,GES,95.0,,
20,10,0.2,1000,Greedy,18.0,9.0,35.0
20,10,0.2,1000,GES,14.0,,
20,10,0.2,500,Greedy,35.0,9.0,46.0
20,10,0.2,500,GES,16.0,,
20,10,0.2,100,Greedy,43.0,10.0,50.0
20,10,0.2,100,GES,42.0,,
20,2,0.2,1000,Greedy,52.0,10.0,74.0
20,2,0.2,1000,GES,84.0,,
20,2,0.2,500,Greedy,73.0,15.0,91.0
20,2,0.2,500,GES,30.0,,
20,2,0.2,100,Greedy,21.0,7.0,45.0
20,2,0.2,100,GES,53.0,,
6,3,0.8,1000,Greedy,8.0,3.0,12.0
6,3,0.8,1000,GES,7.0,,
6,3,0.8,500,Greedy,10.0,1.0,13.0
6,3,0.8,500,GES,12.0,,
6,3,0.8,100,Greedy,6.0,1.0,8.0
6,3,0.8,100,GES,12.0,,
6,2,0.8,1000,Greedy,3.0,2.0,7.0
6,2,0.8,1000,GES,8.0,,
6,2,0.8,500,Greedy,8.0,3.0,10.0
6,2,0.8,500,GES,8.0,,
